,score,avg_moves,num_positivs,reward
0,580,77,1,7083.0
1,680,80,1,8167.0
2,40,33,1,-1573.0
3,320,60,1,3214.0
4,500,72,1,6302.0
5,680,82,1,9501.0
6,400,64,1,3989.0
7,1040,101,1,13278.0
8,320,60,1,2780.0
9,720,84,1,9029.0
10,660,78,1,8011.0
11,320,60,1,3251.0
12,1220,110,1,15724.0
13,1060,88,1,13436.0
14,800,83,1,8757.0
15,520,72,1,6648.0
16,560,73,1,5497.0
17,580,67,1,8177.0
18,380,53,1,1611.0
19,800,86,1,8558.0
20,500,68,1,5712.0
21,620,79,1,6777.0
22,800,87,1,8823.0
23,1200,109,1,15684.0
24,280,56,1,1559.0
25,580,75,1,7071.0
26,880,89,1,10862.0
27,840,92,1,11488.0
28,760,87,1,10487.0
29,440,67,1,4460.0
30,760,84,1,10151.0
31,920,93,1,12620.0
32,700,83,1,7905.0
33,320,60,1,2765.0
34,580,74,1,6805.0
35,320,56,1,3839.0
36,260,50,1,1759.0
37,1800,113,1,22025.0
38,480,58,1,5098.0
39,840,89,1,10543.0
40,840,86,1,10038.0
41,620,78,1,7137.0
42,1620,103,1,17723.0
43,900,95,1,12237.0
44,620,78,1,7887.0
45,2020,145,1,24938.0
46,720,81,1,9189.0
47,1780,80,1,9162.0
48,880,93,1,11589.0
49,500,69,1,5587.0
50,640,81,1,8456.0
51,1080,95,1,12667.0
52,1360,113,1,18863.0
53,960,98,1,12428.0
54,720,73,1,7130.0
55,800,84,1,10909.0
56,740,84,1,8577.0
57,640,79,1,7600.0
58,1020,90,1,10892.0
59,2160,111,1,16201.0
60,1040,103,1,14214.0
61,400,65,1,3409.0
62,1100,107,1,14300.0
63,740,80,1,8924.0
64,860,83,1,9283.0
65,400,63,1,3786.0
66,800,87,1,10169.0
67,980,98,1,12839.0
68,480,69,1,4508.0
69,560,71,1,4791.0
70,1000,99,1,12256.0
71,1260,107,1,15584.0
72,420,59,1,4810.0
73,940,84,1,10342.0
74,640,78,1,7811.0
75,620,75,1,7777.0
76,420,62,1,4246.0
77,340,61,1,3297.0
78,300,60,1,3042.0
79,200,40,1,2185.0
80,900,94,1,12144.0
81,1140,90,1,12914.0
82,480,70,1,6009.0
83,600,78,1,8360.0
84,760,87,1,9821.0
85,1540,109,1,18083.0
86,440,69,1,5355.0
87,620,77,1,7012.0
88,240,55,1,1620.0
89,1320,99,1,15129.0
90,800,87,1,9521.0
91,2080,102,1,14541.0
92,800,89,1,10217.0
93,760,86,1,9429.0
94,520,74,1,6839.0
95,380,64,1,3857.0
96,920,79,1,10982.0
97,940,97,1,12237.0
98,1120,88,1,12499.0
99,740,85,1,10288.0
100,880,84,1,9918.0
101,1020,89,1,11955.0
102,1580,121,1,19209.0
103,560,75,1,6886.0
104,1040,90,1,11852.0
105,820,93,1,10606.0
106,500,69,1,5432.0
107,440,65,1,5647.0
108,640,75,1,7451.0
109,1720,82,1,8570.0
110,1160,98,1,13441.0
111,1080,100,1,13487.0
112,640,77,1,6864.0
113,580,70,1,5829.0
114,460,54,1,3653.0
115,1600,126,1,22081.0
116,980,97,1,12764.0
117,520,68,1,5849.0
118,720,82,1,8107.0
119,500,71,1,5918.0
120,980,87,1,11704.0
121,700,76,1,8563.0
122,1040,100,1,12900.0
123,540,70,1,5410.0
124,580,75,1,7394.0
125,620,74,1,7176.0
126,1000,82,1,11843.0
127,540,72,1,7323.0
128,600,75,1,7145.0
129,260,54,1,1515.0
130,360,65,1,4460.0
131,640,79,1,8062.0
132,1080,94,1,14103.0
133,920,93,1,11659.0
134,1540,129,1,20372.0
135,880,88,1,10735.0
136,1820,86,1,11309.0
137,800,78,1,9230.0
138,660,81,1,8926.0
139,260,53,1,2296.0
140,1160,111,1,16394.0
141,1700,81,1,7518.0
142,680,81,1,8681.0
143,1320,109,1,17377.0
144,840,90,1,11382.0
145,1040,91,1,12206.0
146,560,75,1,6400.0
147,600,77,1,7612.0
148,1360,122,1,19095.0
149,880,89,1,10069.0
150,760,76,1,8334.0
151,580,77,1,6726.0
152,820,92,1,11110.0
153,920,95,1,11285.0
154,920,94,1,11474.0
155,780,76,1,8036.0
156,740,78,1,8854.0
157,220,53,1,1115.0
158,1680,78,1,8016.0
159,440,63,1,5481.0
160,980,98,1,12590.0
161,1420,126,1,20061.0
162,600,75,1,7118.0
163,800,87,1,9542.0
164,380,64,1,3269.0
165,1980,96,1,12347.0
166,400,65,1,3158.0
167,860,79,1,9909.0
168,580,76,1,6606.0
169,140,46,1,-99.0
170,460,69,1,5524.0
171,300,56,1,2513.0
172,740,87,1,9772.0
173,680,84,1,8833.0
174,440,62,1,5125.0
175,380,50,1,4865.0
176,700,81,1,10059.0
177,440,64,1,3995.0
178,800,89,1,9719.0
179,720,83,1,8247.0
180,440,68,1,5173.0
181,420,67,1,3956.0
182,840,90,1,11687.0
183,960,93,1,10815.0
184,480,69,1,5418.0
185,1640,55,1,6718.0
186,1100,86,1,12201.0
187,400,66,1,4538.0
188,660,80,1,7077.0
189,460,68,1,5629.0
190,620,78,1,7492.0
191,500,71,1,5484.0
192,580,78,1,7502.0
193,440,67,1,4330.0
194,560,74,1,5820.0
195,780,86,1,9533.0
196,1060,96,1,13780.0
197,380,60,1,2820.0
198,820,90,1,10760.0
199,1220,108,1,15749.0
200,880,83,1,10453.0
201,820,79,1,9177.0
202,1340,118,1,18236.0
203,600,75,1,7252.0
204,1380,122,1,19486.0
205,440,68,1,5120.0
206,660,80,1,8351.0
207,1160,89,1,11975.0
208,600,80,1,8030.0
209,360,64,1,3056.0
210,560,74,1,6835.0
211,1480,107,1,17113.0
212,660,80,1,9257.0
213,820,89,1,9863.0
214,1080,106,1,13701.0
215,800,90,1,10509.0
216,780,79,1,9094.0
217,1620,73,1,7088.0
218,380,64,1,2984.0
219,700,77,1,7747.0
220,1980,95,1,12915.0
221,920,91,1,11034.0
222,760,81,1,8260.0
223,460,62,1,5965.0
224,540,72,1,6011.0
225,900,90,1,11134.0
226,520,70,1,4918.0
227,1700,78,1,9307.0
228,540,72,1,6543.0
229,1260,116,1,16753.0
230,2320,122,1,19822.0
231,520,71,1,5729.0
232,1860,89,1,11082.0
233,520,73,1,6014.0
234,740,81,1,7804.0
235,820,77,1,9044.0
236,580,74,1,7492.0
237,640,80,1,8149.0
238,540,75,1,5964.0
239,440,66,1,5015.0
240,680,80,1,7957.0
241,600,67,1,6915.0
242,740,86,1,8938.0
243,1120,107,1,14793.0
244,840,78,1,9016.0
245,500,64,1,5009.0
246,700,73,1,7711.0
247,800,77,1,8870.0
248,1320,119,1,18212.0
249,920,88,1,11433.0
250,1240,96,1,15011.0
251,1100,86,1,10545.0
252,540,74,1,6393.0
253,1340,117,1,17440.0
254,500,70,1,5001.0
255,960,88,1,10797.0
256,540,74,1,6567.0
257,1420,99,1,16264.0
258,480,72,1,6169.0
259,900,95,1,12389.0
260,380,63,1,4388.0
261,520,71,1,4772.0
262,820,81,1,9742.0
263,1320,117,1,17184.0
264,640,79,1,7856.0
265,580,74,1,6321.0
266,680,82,1,8643.0
267,620,68,1,6386.0
268,780,86,1,9608.0
269,820,89,1,10430.0
270,680,82,1,8930.0
271,1380,112,1,17255.0
272,540,73,1,6662.0
273,800,75,1,8647.0
274,1140,90,1,13073.0
275,1100,102,1,14580.0
276,1140,96,1,13261.0
277,0,30,0,-1711.0
278,320,58,1,3480.0
279,420,63,1,4578.0
280,700,72,1,7523.0
281,860,71,1,7406.0
282,360,60,1,3768.0
283,1000,91,1,12145.0
284,320,61,1,3446.0
285,520,69,1,6983.0
286,600,74,1,6693.0
287,440,71,1,5179.0
288,940,86,1,10582.0
289,640,79,1,8439.0
290,740,85,1,9917.0
291,700,79,1,7127.0
292,500,73,1,5936.0
293,1240,97,1,14589.0
294,900,94,1,11830.0
295,960,96,1,12468.0
296,280,62,1,2836.0
297,720,86,1,9801.0
298,660,83,1,8967.0
299,1160,95,1,13426.0
300,840,92,1,11108.0
301,580,73,1,7320.0
302,440,70,1,5245.0
303,840,90,1,10457.0
304,1000,90,1,12020.0
305,1140,108,1,14989.0
306,500,71,1,5650.0
307,680,76,1,7053.0
308,640,78,1,8556.0
309,920,83,1,10537.0
310,780,77,1,8846.0
311,1420,112,1,18184.0
312,420,66,1,4666.0
313,580,75,1,7450.0
314,760,85,1,9629.0
315,1660,79,1,7595.0
316,740,85,1,9664.0
317,620,69,1,6382.0
318,1060,91,1,12771.0
319,660,70,1,7075.0
320,460,68,1,5222.0
321,1140,96,1,13541.0
322,700,85,1,8956.0
323,560,74,1,6370.0
324,1160,98,1,14227.0
325,120,51,1,23.0
326,1520,72,1,6458.0
327,1420,112,1,17062.0
328,320,59,1,3588.0
329,540,68,1,5240.0
330,440,61,1,4198.0
331,500,70,1,5101.0
332,1080,92,1,12115.0
333,1780,126,1,21858.0
334,760,75,1,8652.0
335,540,63,1,5149.0
336,580,75,1,6729.0
337,1100,105,1,15320.0
338,820,90,1,10712.0
339,640,80,1,8055.0
340,2020,100,1,13735.0
341,780,89,1,9910.0
342,680,82,1,8152.0
343,480,70,1,5242.0
344,420,62,1,3795.0
345,880,82,1,10063.0
346,460,69,1,5397.0
347,520,71,1,6704.0
348,920,94,1,11240.0
349,420,66,1,4202.0
350,500,70,1,5424.0
351,680,74,1,9064.0
352,1600,76,1,7567.0
353,600,73,1,6556.0
354,340,60,1,3046.0
355,400,67,1,4025.0
356,540,71,1,6254.0
357,720,84,1,9712.0
358,780,84,1,10192.0
359,720,82,1,9409.0
360,680,79,1,7104.0
361,1220,101,1,14326.0
362,980,91,1,11694.0
363,1740,133,1,23388.0
364,740,86,1,9374.0
365,720,83,1,9410.0
366,1280,104,1,17170.0
367,960,70,1,9806.0
368,680,68,1,7729.0
369,720,81,1,9092.0
370,720,81,1,8093.0
371,520,69,1,5378.0
372,580,73,1,6254.0
373,320,55,1,3213.0
374,740,86,1,9964.0
375,1040,81,1,11199.0
376,900,96,1,11585.0
377,540,72,1,6294.0
378,520,70,1,4822.0
379,1160,111,1,15307.0
380,1200,102,1,14583.0
381,2120,105,1,14648.0
382,760,67,1,8621.0
383,680,77,1,7925.0
384,1500,129,1,20305.0
385,600,72,1,7314.0
386,980,97,1,12182.0
387,520,73,1,6909.0
388,440,69,1,5386.0
389,1740,119,1,21062.0
390,560,62,1,4864.0
391,1080,108,1,14632.0
392,320,61,1,2606.0
393,980,91,1,11429.0
394,820,91,1,11444.0
395,820,89,1,10069.0
396,720,79,1,8233.0
397,840,79,1,9876.0
398,1360,108,1,17683.0
399,140,47,1,-1259.0
400,700,82,1,7917.0
401,380,63,1,3179.0
402,1180,107,1,15728.0
403,780,84,1,9776.0
404,640,77,1,8046.0
405,500,69,1,5977.0
406,500,70,1,6001.0
407,280,43,1,3403.0
408,960,86,1,10140.0
409,1080,106,1,13883.0
410,1180,100,1,13280.0
411,1140,108,1,15994.0
412,1320,87,1,14337.0
413,980,100,1,13159.0
414,660,82,1,8769.0
415,920,84,1,11152.0
416,460,70,1,5535.0
417,840,92,1,11105.0
418,600,74,1,6903.0
419,820,91,1,10759.0
420,820,78,1,9944.0
421,720,72,1,7549.0
422,860,93,1,10349.0
423,880,94,1,11996.0
424,2320,110,1,17437.0
425,620,77,1,8064.0
426,680,70,1,6715.0
427,400,65,1,3782.0
428,760,87,1,9860.0
429,740,81,1,9227.0
430,240,54,1,1761.0
431,640,78,1,8710.0
432,660,79,1,8559.0
433,260,57,1,1688.0
434,660,76,1,8250.0
435,740,83,1,7495.0
436,740,73,1,8259.0
437,620,78,1,7999.0
438,780,83,1,9301.0
439,560,75,1,6824.0
440,500,70,1,4938.0
441,700,82,1,9202.0
442,460,66,1,4531.0
443,860,83,1,9143.0
444,780,87,1,10741.0
445,1900,89,1,12151.0
446,2120,103,1,14186.0
447,1120,95,1,13101.0
448,160,52,1,1005.0
449,540,72,1,6815.0
450,560,72,1,7036.0
451,640,76,1,8249.0
452,620,80,1,7999.0
453,560,75,1,6116.0
454,700,73,1,7382.0
455,1300,103,1,14650.0
456,620,77,1,7438.0
457,740,84,1,9054.0
458,860,91,1,11988.0
459,380,62,1,3843.0
460,500,71,1,6074.0
461,1020,101,1,13745.0
462,780,88,1,10504.0
463,1060,75,1,11494.0
464,1080,83,1,10501.0
465,1340,110,1,17839.0
466,1020,85,1,11932.0
467,660,79,1,7603.0
468,420,66,1,4688.0
469,400,65,1,4373.0
470,340,59,1,3607.0
471,480,71,1,5874.0
472,800,85,1,9353.0
473,460,69,1,5493.0
474,320,61,1,3110.0
475,960,99,1,13045.0
476,480,69,1,5560.0
477,840,86,1,10418.0
478,400,68,1,4823.0
479,600,77,1,6958.0
480,820,86,1,10870.0
481,680,71,1,7175.0
482,1720,73,1,9194.0
483,460,69,1,5397.0
484,420,68,1,4220.0
485,840,82,1,9691.0
486,440,65,1,4447.0
487,160,53,1,-347.0
488,960,97,1,12167.0
489,560,74,1,6346.0
490,1020,105,1,15209.0
491,560,72,1,6134.0
492,420,63,1,4869.0
493,720,87,1,9764.0
494,400,64,1,4190.0
495,1140,99,1,13906.0
496,320,60,1,3450.0
497,1280,96,1,15040.0
498,780,86,1,9599.0
499,560,74,1,6404.0
500,780,88,1,10494.0
501,340,63,1,3574.0
502,860,83,1,10919.0
503,1780,144,1,23425.0
504,580,63,1,5771.0
505,1120,93,1,13145.0
506,880,81,1,10561.0
507,560,72,1,5692.0
508,300,60,1,2183.0
509,820,77,1,9018.0
510,1120,102,1,13013.0
511,760,86,1,9948.0
512,1260,95,1,14538.0
513,320,61,1,3451.0
514,740,85,1,8850.0
515,480,67,1,4406.0
516,1160,93,1,13414.0
517,400,52,1,3891.0
518,620,68,1,6312.0
519,500,72,1,5820.0
520,520,70,1,4454.0
521,820,90,1,10196.0
522,900,94,1,12319.0
523,460,68,1,4811.0
524,680,81,1,8156.0
525,780,73,1,8189.0
526,580,78,1,7635.0
527,680,82,1,8731.0
528,660,71,1,7132.0
529,1680,73,1,8322.0
530,1860,77,1,8612.0
531,780,74,1,8519.0
532,460,63,1,4124.0
533,520,69,1,6455.0
534,900,94,1,10825.0
535,440,68,1,5268.0
536,740,88,1,9838.0
537,1020,100,1,12483.0
538,520,70,1,6148.0
539,620,78,1,8136.0
540,1240,113,1,17044.0
541,920,85,1,9620.0
542,660,82,1,8881.0
543,460,67,1,4807.0
544,740,85,1,10019.0
545,560,73,1,5839.0
546,1480,117,1,19310.0
547,480,71,1,5704.0
548,420,60,1,5047.0
549,560,76,1,7713.0
550,860,94,1,11758.0
551,700,83,1,8915.0
552,280,59,1,3073.0
553,780,69,1,8359.0
554,600,74,1,8173.0
555,720,84,1,9502.0
556,240,56,1,2628.0
557,480,71,1,5524.0
558,440,66,1,5699.0
559,700,79,1,8419.0
560,40,35,1,-746.0
561,420,66,1,4896.0
562,380,62,1,3469.0
563,1100,105,1,14878.0
564,760,88,1,10803.0
565,660,82,1,9070.0
566,700,86,1,9489.0
567,720,79,1,8913.0
568,520,74,1,6778.0
569,1100,86,1,12965.0
570,660,68,1,7262.0
571,580,72,1,6011.0
572,560,76,1,7098.0
573,1040,83,1,11502.0
574,440,62,1,5322.0
575,840,89,1,10404.0
576,280,59,1,2210.0
577,440,66,1,5755.0
578,740,83,1,9019.0
579,900,92,1,11784.0
580,460,69,1,5572.0
581,440,64,1,4583.0
582,640,69,1,6613.0
583,600,77,1,7395.0
584,400,67,1,4438.0
585,340,56,1,3214.0
586,380,66,1,3634.0
587,720,83,1,8514.0
588,900,83,1,9516.0
589,560,69,1,6602.0
590,640,79,1,7437.0
591,460,66,1,5557.0
592,440,69,1,4872.0
593,940,96,1,11903.0
594,1120,109,1,15808.0
595,560,74,1,6556.0
596,920,93,1,12253.0
597,620,76,1,7755.0
598,980,89,1,10471.0
599,1280,107,1,16318.0
600,1320,99,1,16168.0
601,400,66,1,5047.0
602,300,57,1,1678.0
603,280,57,1,1945.0
604,500,73,1,6246.0
605,600,80,1,8515.0
606,1060,102,1,13185.0
607,440,69,1,5315.0
608,700,83,1,9009.0
609,460,67,1,5109.0
610,1220,114,1,17061.0
611,220,51,1,740.0
612,980,98,1,12962.0
613,620,77,1,8296.0
614,520,60,1,4898.0
615,580,73,1,7144.0
616,460,69,1,5038.0
617,780,85,1,8567.0
618,420,63,1,3428.0
619,1080,93,1,12001.0
620,1120,81,1,12047.0
621,400,62,1,3651.0
622,480,72,1,5895.0
623,680,80,1,8918.0
624,740,83,1,8237.0
625,620,74,1,6585.0
626,520,72,1,5697.0
627,960,89,1,11397.0
628,480,72,1,5926.0
629,500,72,1,5109.0
630,1260,107,1,16377.0
631,1340,98,1,15837.0
632,540,71,1,6831.0
633,580,66,1,5566.0
634,1440,113,1,16778.0
635,660,82,1,7923.0
636,920,86,1,11282.0
637,260,53,1,1762.0
638,580,74,1,7045.0
639,220,55,1,1286.0
640,1180,98,1,14150.0
641,160,47,1,484.0
642,420,64,1,3135.0
643,900,71,1,8184.0
644,880,93,1,11532.0
645,600,76,1,6723.0
646,220,51,1,1927.0
647,1600,134,1,21688.0
648,480,66,1,4681.0
649,560,76,1,7448.0
650,1280,112,1,16297.0
651,280,61,1,2767.0
652,520,59,1,3592.0
653,920,96,1,12633.0
654,520,66,1,5391.0
655,940,85,1,10039.0
656,440,67,1,4279.0
657,1160,96,1,14591.0
658,540,72,1,6591.0
659,780,87,1,9391.0
660,800,79,1,9284.0
661,960,99,1,12863.0
662,1100,103,1,14260.0
663,240,45,1,3032.0
664,540,72,1,5597.0
665,940,76,1,11151.0
666,800,86,1,9695.0
667,580,77,1,7310.0
668,740,85,1,9154.0
669,620,77,1,8611.0
670,300,56,1,1557.0
671,560,62,1,4773.0
672,580,74,1,6143.0
673,340,59,1,3351.0
674,600,63,1,6760.0
675,580,76,1,6921.0
676,800,86,1,9455.0
677,800,83,1,10032.0
678,420,68,1,4422.0
679,780,73,1,8589.0
680,1160,97,1,13785.0
681,540,75,1,6752.0
682,540,74,1,6102.0
683,560,60,1,4673.0
684,1140,109,1,16219.0
685,860,90,1,10873.0
686,860,81,1,9695.0
687,400,65,1,4068.0
688,440,61,1,5975.0
689,340,59,1,2669.0
690,1520,112,1,18846.0
691,300,44,1,3407.0
692,1340,108,1,15787.0
693,600,80,1,6965.0
694,560,74,1,6417.0
695,620,77,1,8380.0
696,200,55,1,1600.0
697,780,87,1,10363.0
698,620,79,1,7785.0
699,420,67,1,4055.0
700,540,72,1,5496.0
701,540,75,1,6373.0
702,1680,75,1,7793.0
703,580,77,1,6736.0
704,780,78,1,8541.0
705,100,41,1,-1242.0
706,580,77,1,7411.0
707,760,74,1,7748.0
708,560,75,1,6772.0
709,600,67,1,7555.0
710,1580,121,1,19619.0
711,1340,115,1,17171.0
712,320,57,1,1465.0
713,1000,101,1,13332.0
714,1240,108,1,15379.0
715,1860,112,1,22334.0
716,600,76,1,7876.0
717,480,66,1,5392.0
718,280,58,1,2422.0
719,760,86,1,9446.0
720,720,86,1,8781.0
721,1640,126,1,20669.0
722,380,62,1,4416.0
723,620,75,1,5909.0
724,320,61,1,3300.0
725,680,70,1,7332.0
726,320,57,1,3692.0
727,220,55,1,975.0
728,680,78,1,8220.0
729,360,63,1,4333.0
730,460,64,1,5740.0
731,1200,104,1,15811.0
732,720,74,1,7349.0
733,460,69,1,5628.0
734,1800,127,1,22623.0
735,680,78,1,7891.0
736,940,78,1,9554.0
737,300,54,1,2221.0
738,200,55,1,1600.0
739,900,84,1,10476.0
740,640,77,1,6725.0
741,400,65,1,4921.0
742,420,64,1,4803.0
743,660,83,1,8280.0
744,880,95,1,12010.0
745,1520,115,1,18804.0
746,780,90,1,11009.0
747,620,76,1,8155.0
748,740,80,1,9645.0
749,1340,106,1,15569.0
750,1000,81,1,11112.0
751,420,64,1,3887.0
752,720,71,1,7903.0
753,600,80,1,8257.0
754,360,65,1,4177.0
755,420,66,1,4463.0
756,1760,79,1,9347.0
757,440,62,1,4231.0
758,820,89,1,10656.0
759,780,86,1,9895.0
760,740,88,1,9841.0
761,720,85,1,9013.0
762,460,65,1,5606.0
763,1200,100,1,14647.0
764,860,95,1,11793.0
765,600,76,1,6223.0
766,560,62,1,7545.0
767,400,66,1,4436.0
768,700,82,1,8648.0
769,380,55,1,4922.0
770,740,87,1,9223.0
771,1460,109,1,17883.0
772,480,68,1,5002.0
773,1080,103,1,14057.0
774,620,80,1,7734.0
775,860,83,1,11706.0
776,680,83,1,9485.0
777,580,76,1,7390.0
778,700,81,1,8817.0
779,680,82,1,8374.0
780,520,68,1,6044.0
781,840,92,1,11687.0
782,380,63,1,3623.0
783,1520,119,1,19128.0
784,460,71,1,5587.0
785,880,82,1,10071.0
786,2300,112,1,17682.0
787,840,92,1,10651.0
788,1040,103,1,13594.0
789,740,85,1,9497.0
790,1200,99,1,15131.0
791,360,63,1,4466.0
792,520,71,1,5239.0
793,680,82,1,8195.0
794,720,82,1,7851.0
795,780,76,1,9333.0
796,400,62,1,3239.0
797,860,91,1,11084.0
798,400,65,1,4697.0
799,700,82,1,7834.0
800,740,84,1,9235.0
801,1260,106,1,16217.0
802,440,61,1,4781.0
803,920,95,1,11876.0
804,880,91,1,11944.0
805,280,59,1,2539.0
806,680,72,1,6877.0
807,920,90,1,10543.0
808,760,84,1,8810.0
809,520,67,1,5961.0
810,440,67,1,5261.0
811,520,70,1,5583.0
812,580,75,1,6503.0
813,600,79,1,8459.0
814,1460,61,1,5433.0
815,620,76,1,7203.0
816,880,92,1,9911.0
817,200,51,1,1410.0
818,800,83,1,9508.0
819,1200,107,1,15612.0
820,440,65,1,4725.0
821,180,41,1,1356.0
822,720,86,1,8125.0
823,440,44,1,3790.0
824,740,86,1,8996.0
825,700,72,1,8517.0
826,1040,93,1,13017.0
827,1620,75,1,7187.0
828,520,72,1,6099.0
829,1080,95,1,13781.0
830,680,80,1,8952.0
831,920,92,1,11326.0
832,820,90,1,10312.0
833,640,78,1,7597.0
834,1640,52,1,7100.0
835,940,86,1,11790.0
836,920,94,1,11134.0
837,980,90,1,11667.0
838,420,68,1,4013.0
839,760,87,1,10062.0
840,400,65,1,3914.0
841,400,62,1,4478.0
842,840,80,1,9935.0
843,940,95,1,12163.0
844,640,81,1,8298.0
845,820,91,1,11182.0
846,660,80,1,8322.0
847,1200,88,1,15466.0
848,120,50,1,-140.0
849,520,71,1,5583.0
850,500,73,1,5408.0
851,680,79,1,8707.0
852,860,83,1,10284.0
853,1240,112,1,16262.0
854,740,86,1,9614.0
855,1020,87,1,11278.0
856,820,92,1,11015.0
857,1000,89,1,12073.0
858,640,69,1,7171.0
859,1040,102,1,13981.0
860,620,79,1,7633.0
861,1000,78,1,9952.0
862,840,74,1,10274.0
863,920,83,1,10393.0
864,180,51,1,368.0
865,1300,106,1,15767.0
866,1380,57,1,2982.0
867,280,59,1,2625.0
868,960,87,1,11229.0
869,680,81,1,8623.0
870,740,80,1,8504.0
871,560,77,1,6516.0
872,240,57,1,2642.0
873,1000,97,1,12694.0
874,1660,130,1,21986.0
875,640,70,1,6637.0
876,440,56,1,4820.0
877,480,69,1,5900.0
878,480,69,1,4385.0
879,940,99,1,12282.0
880,860,93,1,11068.0
881,620,67,1,6487.0
882,580,74,1,7392.0
883,1120,96,1,14419.0
884,580,77,1,7027.0
885,240,57,1,2090.0
886,780,91,1,11289.0
887,680,82,1,9084.0
888,800,87,1,11008.0
889,720,81,1,8721.0
890,2020,100,1,14280.0
891,1080,101,1,14277.0
892,320,59,1,3368.0
893,1200,103,1,15503.0
894,680,72,1,7579.0
895,760,83,1,9245.0
896,700,85,1,9272.0
897,600,75,1,6766.0
898,500,71,1,5491.0
899,1040,90,1,12165.0
900,1060,100,1,13692.0
901,440,67,1,4976.0
902,580,76,1,7054.0
903,1300,108,1,16016.0
904,860,91,1,9964.0
905,740,75,1,7937.0
906,760,81,1,9790.0
907,560,74,1,6484.0
908,1340,109,1,16506.0
909,460,67,1,4777.0
910,480,69,1,5427.0
911,240,53,1,1522.0
912,300,57,1,2264.0
913,700,83,1,8882.0
914,460,65,1,4319.0
915,2160,106,1,15498.0
916,740,84,1,10156.0
917,1060,93,1,12708.0
918,600,62,1,6136.0
919,1240,102,1,15019.0
920,660,81,1,8185.0
921,1220,113,1,16595.0
922,980,89,1,11758.0
923,560,74,1,6828.0
924,420,67,1,4254.0
925,620,76,1,6971.0
926,320,55,1,3531.0
927,620,78,1,7560.0
928,720,70,1,6645.0
929,960,100,1,13225.0
930,460,64,1,5774.0
931,500,72,1,5819.0
932,520,71,1,5625.0
933,440,67,1,3421.0
934,160,46,1,441.0
935,580,65,1,5371.0
936,780,79,1,8709.0
937,1100,101,1,13728.0
938,780,87,1,9478.0
939,620,73,1,8296.0
940,1220,111,1,15832.0
941,320,63,1,3441.0
942,580,74,1,6370.0
943,560,75,1,6409.0
944,980,87,1,11089.0
945,800,84,1,10099.0
946,540,69,1,4853.0
947,1140,98,1,14668.0
948,540,71,1,6966.0
949,800,79,1,9174.0
950,1040,92,1,11429.0
951,660,76,1,7090.0
952,660,77,1,9372.0
953,900,91,1,11255.0
954,1860,90,1,10444.0
955,740,87,1,9772.0
956,1080,103,1,12743.0
957,580,76,1,7337.0
958,400,65,1,3804.0
959,760,87,1,9664.0
960,580,75,1,6502.0
961,1760,127,1,22173.0
962,640,80,1,8040.0
963,440,68,1,5252.0
964,1820,87,1,11655.0
965,1120,105,1,14598.0
966,400,62,1,2255.0
967,760,84,1,9879.0
968,540,63,1,6713.0
969,540,72,1,7004.0
970,700,81,1,8274.0
971,500,70,1,5762.0
972,620,80,1,8000.0
973,500,71,1,6083.0
974,700,75,1,8605.0
975,460,69,1,5394.0
976,860,90,1,11080.0
977,660,81,1,9072.0
978,980,96,1,12115.0
979,840,94,1,11207.0
980,700,80,1,8630.0
981,1100,108,1,15266.0
982,1220,109,1,15194.0
983,1760,118,1,21891.0
984,640,79,1,7639.0
985,680,81,1,7829.0
986,900,90,1,10496.0
987,540,73,1,6432.0
988,640,79,1,7124.0
989,80,39,1,-2240.0
990,620,78,1,7149.0
991,980,90,1,11666.0
992,880,92,1,12188.0
993,660,76,1,8509.0
994,240,55,1,2120.0
995,640,80,1,8354.0
996,1160,92,1,14440.0
997,860,91,1,10545.0
998,1160,106,1,15753.0
999,940,86,1,11054.0
1000,660,79,1,7965.0
1001,500,70,1,5382.0
1002,560,75,1,6956.0
1003,640,77,1,7874.0
1004,1020,91,1,12371.0
1005,480,72,1,5646.0
1006,500,74,1,5825.0
1007,420,65,1,4070.0
1008,680,83,1,9141.0
1009,1500,126,1,19134.0
1010,700,81,1,8373.0
1011,600,69,1,7570.0
1012,860,93,1,12041.0
1013,780,73,1,8339.0
1014,280,57,1,2962.0
1015,1100,108,1,15126.0
1016,660,80,1,8208.0
1017,680,69,1,7490.0
1018,840,80,1,10011.0
1019,780,87,1,10061.0
1020,1660,136,1,22522.0
1021,1500,128,1,18961.0
1022,640,80,1,7931.0
1023,700,70,1,7858.0
1024,520,69,1,6586.0
1025,1720,122,1,21367.0
1026,640,65,1,5618.0
1027,2380,121,1,19590.0
1028,580,66,1,5770.0
1029,420,64,1,4297.0
1030,660,75,1,8062.0
1031,500,70,1,6379.0
1032,880,93,1,11523.0
1033,640,63,1,6591.0
1034,620,78,1,7788.0
1035,560,74,1,6493.0
1036,1140,100,1,14624.0
1037,300,58,1,2566.0
1038,920,93,1,11201.0
1039,360,59,1,2902.0
1040,160,49,1,427.0
1041,1100,78,1,11017.0
1042,720,85,1,10435.0
1043,620,80,1,8301.0
1044,1100,105,1,15249.0
1045,720,84,1,8750.0
1046,760,84,1,9209.0
1047,800,89,1,9905.0
1048,580,47,1,6043.0
1049,1060,104,1,13824.0
1050,900,82,1,9889.0
1051,720,83,1,9028.0
1052,620,74,1,8277.0
1053,420,68,1,4489.0
