,avg_moves,num_pos_games,reward,x
431,65.78947368421052,0.9864,116.5484,432.0
432,71.42857142857143,1.0,126.8736,433.0
433,65.78947368421052,0.9992,113.7104,434.0
434,64.1025641025641,1.0,103.6148,435.0
435,65.78947368421052,1.0,108.9596,436.0
436,65.78947368421052,1.0,110.6984,437.0
437,69.44444444444444,1.0,121.0716,438.0
438,64.1025641025641,0.9844,112.29,439.0
439,67.56756756756756,1.0,111.3092,440.0
440,65.78947368421052,0.9888,116.1044,441.0
441,65.78947368421052,1.0,113.8332,442.0
442,69.44444444444444,1.0,124.0732,443.0
443,69.44444444444444,0.9848,122.3888,444.0
444,69.44444444444444,0.9952,125.2796,445.0
445,69.44444444444444,1.0,123.506,446.0
446,67.56756756756756,1.0,115.9104,447.0
447,65.78947368421052,1.0,112.9684,448.0
448,67.56756756756756,1.0,118.3196,449.0
449,65.78947368421052,1.0,113.8052,450.0
450,67.56756756756756,1.0,115.7592,451.0
451,65.78947368421052,1.0,114.6816,452.0
452,65.78947368421052,0.9976,114.6848,453.0
453,67.56756756756756,1.0,111.3216,454.0
454,71.42857142857143,1.0,130.7424,455.0
455,64.1025641025641,0.9892,107.0256,456.0
456,67.56756756756756,1.0,121.5164,457.0
457,65.78947368421052,1.0,116.4672,458.0
458,65.78947368421052,1.0,113.2276,459.0
459,64.1025641025641,1.0,108.3572,460.0
460,69.44444444444444,1.0,122.4112,461.0
461,62.5,1.0,105.412,462.0
462,73.52941176470588,1.0,130.3744,463.0
463,67.56756756756756,1.0,112.64,464.0
464,65.78947368421052,1.0,115.2992,465.0
465,67.56756756756756,1.0,115.2884,466.0
466,71.42857142857143,1.0,123.77,467.0
467,64.1025641025641,1.0,113.5368,468.0
468,69.44444444444444,1.0,118.6128,469.0
469,69.44444444444444,1.0,123.9784,470.0
470,69.44444444444444,1.0,124.2644,471.0
471,64.1025641025641,1.0,107.17,472.0
472,67.56756756756756,1.0,113.9128,473.0
473,67.56756756756756,1.0,119.138,474.0
474,65.78947368421052,1.0,110.9964,475.0
475,62.5,1.0,100.0656,476.0
476,67.56756756756756,1.0,120.2976,477.0
477,69.44444444444444,0.9952,124.8868,478.0
