,score,avg_moves,num_positivs,reward
7845,120,47,1,-204.0
7846,300,54,1,2031.0
7847,120,44,1,220.0
7848,280,55,1,2193.0
7849,340,45,1,3274.0
7850,160,46,1,19.0
7851,200,44,1,1127.0
7852,80,44,1,-989.0
7853,160,42,1,-95.0
7854,260,53,1,1755.0
7855,160,44,1,450.0
7856,160,40,1,696.0
7857,120,46,1,-492.0
7858,240,52,1,1341.0
7859,160,46,1,204.0
7860,180,43,1,6.0
7861,160,45,1,238.0
7862,160,49,1,473.0
7863,160,50,1,87.0
7864,120,44,1,-772.0
7865,80,37,1,-694.0
7866,280,54,1,2557.0
7867,200,44,1,1565.0
7868,400,58,1,4887.0
7869,80,41,1,-570.0
7870,160,44,1,986.0
7871,440,57,1,4387.0
7872,240,51,1,1027.0
7873,200,36,1,1765.0
7874,160,46,1,487.0
7875,120,43,1,-1025.0
7876,160,48,1,433.0
7877,260,53,1,951.0
7878,240,55,1,1533.0
7879,240,45,1,1995.0
7880,220,45,1,1091.0
7881,440,64,1,4588.0
7882,380,59,1,2968.0
7883,300,56,1,1777.0
7884,80,42,1,-909.0
7885,200,50,1,1198.0
7886,40,34,1,-1247.0
7887,240,53,1,1323.0
7888,220,47,1,659.0
7889,200,48,1,891.0
7890,200,49,1,1127.0
7891,120,42,1,-924.0
7892,120,42,1,-536.0
7893,120,47,1,41.0
7894,140,41,1,-187.0
7895,120,43,1,-494.0
7896,160,43,1,237.0
7897,80,40,1,-945.0
7898,120,44,1,-432.0
7899,220,50,1,1160.0
7900,240,51,1,1869.0
7901,160,45,1,394.0
7902,200,49,1,1111.0
7903,260,53,1,1225.0
7904,320,58,1,3112.0
7905,120,46,1,117.0
7906,80,40,1,-572.0
7907,200,49,1,1062.0
7908,160,41,1,299.0
7909,160,44,1,752.0
7910,300,53,1,2438.0
7911,120,47,1,-758.0
7912,280,51,1,2407.0
7913,80,44,1,-1327.0
7914,80,39,1,-279.0
7915,200,50,1,826.0
7916,160,34,1,1732.0
7917,80,37,1,-1089.0
7918,260,50,1,951.0
7919,160,38,1,735.0
7920,120,35,1,-260.0
7921,440,66,1,4565.0
7922,160,50,1,-29.0
7923,80,43,1,-1041.0
7924,220,50,1,1010.0
7925,80,41,1,-1543.0
7926,160,49,1,-122.0
7927,40,33,1,-1580.0
7928,340,56,1,2843.0
7929,300,53,1,2187.0
7930,180,45,1,-29.0
7931,80,43,1,-1441.0
7932,160,44,1,295.0
7933,80,42,1,-643.0
7934,240,51,1,1847.0
7935,160,44,1,-2.0
7936,520,69,1,5827.0
7937,80,42,1,-1858.0
7938,300,54,1,2009.0
7939,200,49,1,1216.0
7940,240,54,1,1495.0
7941,220,48,1,731.0
7942,200,47,1,906.0
7943,160,47,1,434.0
7944,280,57,1,1793.0
7945,120,45,1,-736.0
7946,120,44,1,50.0
7947,80,39,1,-435.0
7948,80,37,1,-721.0
7949,160,42,1,447.0
7950,300,53,1,2346.0
7951,360,58,1,3783.0
7952,80,32,1,-264.0
7953,280,58,1,2605.0
7954,140,43,1,-726.0
7955,360,61,1,3797.0
7956,420,62,1,4246.0
7957,320,51,1,1260.0
7958,40,39,1,-1728.0
7959,160,43,1,57.0
7960,160,46,1,416.0
7961,120,38,1,-449.0
7962,220,46,1,1244.0
7963,80,46,1,-1645.0
7964,160,44,1,443.0
7965,80,35,1,-166.0
7966,120,47,1,-92.0
7967,360,59,1,3403.0
7968,240,46,1,2379.0
7969,280,51,1,2917.0
7970,340,58,1,2917.0
7971,200,41,1,1084.0
7972,200,50,1,400.0
7973,80,43,1,-876.0
7974,280,54,1,2188.0
7975,180,45,1,199.0
7976,120,46,1,-985.0
7977,200,51,1,1756.0
7978,200,46,1,855.0
7979,240,49,1,2082.0
7980,300,54,1,2316.0
7981,280,55,1,2202.0
7982,400,64,1,4404.0
7983,120,35,1,133.0
7984,400,61,1,3393.0
7985,40,39,1,-1286.0
7986,160,45,1,625.0
7987,320,59,1,3437.0
7988,160,46,1,282.0
7989,320,61,1,2409.0
7990,160,49,1,-180.0
7991,240,51,1,535.0
7992,380,59,1,3371.0
7993,200,51,1,945.0
7994,40,42,1,-1925.0
7995,160,39,1,1232.0
7996,220,47,1,1057.0
7997,320,56,1,2959.0
7998,120,44,1,-239.0
7999,160,42,1,792.0
8000,420,61,1,3631.0
8001,160,50,1,365.0
8002,360,59,1,3656.0
8003,160,48,1,-37.0
8004,160,45,1,435.0
8005,120,45,1,-52.0
8006,120,36,1,-56.0
8007,120,45,1,-228.0
8008,200,50,1,792.0
8009,160,51,1,563.0
8010,240,53,1,876.0
8011,300,53,1,2571.0
8012,160,46,1,638.0
8013,160,44,1,916.0
8014,200,50,1,1065.0
8015,280,55,1,2136.0
8016,360,55,1,2979.0
8017,260,50,1,1646.0
8018,160,49,1,683.0
8019,320,58,1,2727.0
8020,240,53,1,1168.0
8021,120,44,1,-585.0
8022,260,50,1,468.0
8023,80,42,1,-746.0
8024,220,49,1,476.0
8025,480,64,1,4946.0
8026,200,49,1,962.0
8027,300,52,1,1462.0
8028,240,48,1,1799.0
8029,160,45,1,880.0
8030,280,52,1,1974.0
8031,200,49,1,1078.0
8032,80,41,1,-1326.0
8033,160,43,1,1424.0
8034,160,40,1,677.0
8035,280,53,1,2416.0
8036,320,57,1,3156.0
8037,80,43,1,-1300.0
8038,360,59,1,3080.0
8039,280,57,1,2159.0
8040,80,36,1,-1062.0
8041,80,41,1,-512.0
8042,500,68,1,4977.0
8043,120,47,1,-312.0
8044,40,41,1,-1405.0
8045,120,40,1,-22.0
8046,40,34,1,-1280.0
8047,80,31,1,19.0
8048,260,53,1,1995.0
8049,340,56,1,2870.0
8050,260,54,1,1206.0
8051,160,46,1,968.0
8052,0,37,0,-3161.0
8053,360,56,1,3507.0
8054,240,52,1,1451.0
8055,40,39,1,-1695.0
8056,120,39,1,533.0
8057,200,48,1,956.0
8058,200,51,1,1362.0
8059,120,44,1,72.0
8060,240,51,1,1753.0
8061,280,53,1,2481.0
8062,160,48,1,42.0
8063,240,52,1,1733.0
8064,280,51,1,2711.0
8065,320,55,1,3299.0
8066,240,52,1,1873.0
8067,80,40,1,-416.0
8068,120,46,1,-1062.0
8069,200,49,1,1128.0
8070,120,40,1,-219.0
8071,240,55,1,1913.0
8072,160,48,1,28.0
8073,260,49,1,2103.0
8074,360,60,1,3776.0
8075,200,48,1,1030.0
8076,160,43,1,264.0
8077,160,44,1,351.0
8078,200,46,1,1405.0
8079,80,43,1,-1411.0
8080,240,52,1,2004.0
8081,80,38,1,-518.0
8082,200,51,1,1275.0
8083,200,50,1,1637.0
8084,280,47,1,2939.0
